agent,sub,episode,opponent,opp_final_rating,opp_archetype,opp_major,win,seat,steps
Grimmsnarl,55565063,96636994,Neko #2,820.8,Grimmsnarl+Froslass,Grimmsnarl,1,1,323
Grimmsnarl,55565063,96625143,satofi,885.3,Alakazam,Alakazam,0,0,134
Grimmsnarl,55565063,96613278,YYY,814.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,277
Grimmsnarl,55565063,96600988,ETHAN KOH,931.6,Ogerpon,Ogerpon,0,0,216
Grimmsnarl,55565063,96596140,Hanxiang Li,839.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,180
Grimmsnarl,55565063,96584307,tianwen zhang1,825.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,148
Grimmsnarl,55565063,96577112,PKMN Trainers L & Brando,887.4,Ogerpon,Ogerpon,0,1,165
Grimmsnarl,55565063,96564799,Santiago Maniches,863.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,197
Grimmsnarl,55565063,96552945,Paritosh Kumar Tripathi,859.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,252
Grimmsnarl,55565063,96552853,Pokemon Siuuuu,1055.8,Dragapult,Dragapult,0,1,175
Grimmsnarl,55565063,96541337,YumeNeko,968.8,Grimmsnarl+Froslass,Grimmsnarl,1,1,226
Grimmsnarl,55565063,96529534,xamad,831.1,Alakazam,Alakazam,1,0,175
Grimmsnarl,55565063,96520439,Pokésonic,921.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,230
Grimmsnarl,55565063,96508623,Souya__1234,872.3,Kangaskhan,Kangaskhan,1,1,159
Grimmsnarl,55565063,96496312,Maciej Sypetkowski,928.1,Grimmsnarl+Froslass,Grimmsnarl,1,1,235
Grimmsnarl,55565063,96484609,PKM Masters,883.8,Alakazam,Alakazam,1,0,184
Grimmsnarl,55565063,96472508,aoi_sugawara,791.9,Alakazam,Alakazam,0,1,75
Grimmsnarl,55565063,96472740,ropeadope,907.8,Kangaskhan,Kangaskhan,0,1,133
Grimmsnarl,55565063,96460695,junjun,975.3,Garchomp,Garchomp,0,1,222
Grimmsnarl,55565063,96455269,less,969.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,216
Grimmsnarl,55565063,96443481,ancientLuck,801.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,117
Grimmsnarl,55565063,96439120,toufumind,815.0,Grimmsnarl+Froslass,Grimmsnarl,1,0,226
Grimmsnarl,55565063,96427333,Ash Kecap,907.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,160
Grimmsnarl,55565063,96425255,aki,887.8,Dragapult,Dragapult,0,1,199
Grimmsnarl,55565063,96418385,Manish Swami,823.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,246
Grimmsnarl,55565063,96406582,土佐黒潮共和国,885.4,Alakazam,Alakazam,1,0,190
Grimmsnarl,55565063,96394772,moya,849.7,Garchomp,Garchomp,0,1,202
Grimmsnarl,55565063,96383003,zard599,842.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,211
Grimmsnarl,55565063,96381813,Tagir Analyzes,845.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,219
Grimmsnarl,55565063,96369997,Matteo Pintore,794.6,(other),other,1,0,157
Grimmsnarl,55565063,96358155,Kucing Garong,730.3,Alakazam,Alakazam,1,0,203
Grimmsnarl,55565063,96345849,藤田　佑,838.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,223
Grimmsnarl,55565063,96344748,a982295350,877.0,Alakazam,Alakazam,0,0,202
Grimmsnarl,55565063,96337689,Gregers Rygg,847.0,(other),other,1,0,176
Grimmsnarl,55565063,96325388,jjamppongmandu,848.8,Alakazam,Alakazam,0,0,124
Grimmsnarl,55565063,96314788,DECEM,974.8,Dragapult,Dragapult,0,1,236
Grimmsnarl,55565063,96302438,aknomura,838.8,Alakazam,Alakazam,1,0,147
Grimmsnarl,55565063,96290593,Sheila Juliana,736.6,Archaludon+Cinderace,Archaludon,1,1,25
Grimmsnarl,55565063,96278814,Gracie,782.4,Alakazam,Alakazam,1,0,224
Grimmsnarl,55565063,96278811,波力海苔,824.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,206
Grimmsnarl,55565063,96266947,ancientLuck,801.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,211
Grimmsnarl,55565063,96261655,Ken_Ken_Pa,838.3,Alakazam,Alakazam,0,1,283
Grimmsnarl,55565063,96256045,venks,782.1,Alakazam,Alakazam,1,1,191
Grimmsnarl,55565063,96244227,Manish Swami,823.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,219
Grimmsnarl,55565063,96231915,Andrey Naymushin,849.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,218
Grimmsnarl,55565063,96220079,kurushun,795.1,Grimmsnarl+Froslass,Grimmsnarl,0,0,222
Grimmsnarl,55565063,96208316,lvisdd,860.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,244
Grimmsnarl,55565063,96198435,Handry Novianto,865.6,Grimmsnarl+Froslass,Grimmsnarl,1,0,244
Grimmsnarl,55565063,96190456,NNMax,825.5,Dragapult,Dragapult,0,0,246
Grimmsnarl,55565063,96180781,One Turn Off Lethal,846.4,Alakazam,Alakazam,0,1,188
Grimmsnarl,55565063,96168950,yomogii,908.9,Ogerpon,Ogerpon,0,0,184
Grimmsnarl,55565063,96156638,Kento Umeda,896.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,170
